Filename,202_3.mzML,202_1.mzML,202_2.mzML,203_1.mzML,203_2.mzML,203_3.mzML,204_1.mzML,204_2.mzML,205_1.mzML,205_2.mzML,206_1.mzML,206_2.mzML,207_2.mzML,207_1.mzML,208_2.mzML,208_1.mzML,209_2.mzML,209_1.mzML,210_1.mzML,210_2.mzML,211_1.mzML,211_2.mzML,212_1.mzML,212_2.mzML,213_1.mzML,213_3.mzML,213_2.mzML
473/588.4111mz/3.41min,2396947.25,3071254.5,3179910.5,4190667,4203567.5,3558951.75,3416940.5,3163989,4456093,3562671.5,4041213.25,4055830.5,3838804.25,3969606.75,4037546.75,3770122.25,4820037,4166264.75,2889437,3293369,4386282.5,3937356,5184028.5,4388960,4488615,3843911,4355445.5
475/477.1399mz/3.43min,456489.46875,601249.9375,473482.875,404806.375,571755.3125,NA,599475.3125,457896.25,NA,NA,442081.90625,339309.90625,NA,NA,NA,NA,388062.0625,350845.71875,NA,NA,NA,NA,NA,NA,396158.90625,358861.0625,NA
485/959.9390mz/3.49min,321120.21875,544708.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487/318.1964mz/3.51min,278452.25,NA,443286.84375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489/652.4123mz/3.51min,1154227.75,NA,1648014.625,NA,NA,NA,402730.9375,1230121.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490/523.2561mz/3.51min,643976.25,507647.65625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
512/1079.6107mz/3.68min,578851.375,1193254.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513/540.3091mz/3.69min,1101847.5,2146898.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
517/340.2107mz/3.70min,742207.5,NA,872816.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518/696.4387mz/3.70min,1056294.25,NA,1352839.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519/348.7230mz/3.70min,613869.125,NA,745763.5625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536/653.1717mz/3.84min,1997716.875,1940559.625,1693110.625,1271597.375,1744141,838379.9375,2452413.75,1615542.625,NA,NA,1321227.375,942235.6875,1702107.375,654071.1875,623232.5,505651.875,1047326.75,1024285.625,1311775,1209895.375,486956.6875,493152.34375,NA,NA,1447090,1283190.875,547033.125
540/370.7360mz/3.87min,1739320.25,NA,1609130.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
544/703.5007mz/3.89min,NA,722276,829777.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
545/409.2313mz/3.90min,1228721,944856.25,909285.1875,NA,686364.5625,372493.3125,1725790.25,1134666,NA,NA,NA,NA,402263.0625,373296.9375,NA,NA,NA,NA,979972.875,1157836.875,NA,NA,NA,NA,NA,NA,NA
546/387.2494mz/3.90min,10541409,8712787,8325550.5,4436422,6917498,6080319,11543698,8920298,5197812,4850811.5,5100139,6299933.5,4875819.5,6496429.5,5628357.5,6048276.5,4613303.5,5625335,9459794,10404503,4875346.5,5077471.5,5007173.5,4161595.75,4380884,5167934.5,4571863
562/679.5122mz/3.95min,56279392,NA,47697000,51570192,55193396,NA,NA,NA,NA,NA,NA,NA,47988828,41677260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567/384.2357mz/4.01min,1063940,NA,852818.9375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569/784.4921mz/4.02min,1369462.625,NA,1033565.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570/392.7489mz/4.02min,2849898.5,NA,2301571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571/401.2621mz/4.02min,1882086.125,NA,1525664.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
596/406.2488mz/4.15min,880129.625,NA,650556.5625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
597/425.7539mz/4.15min,740070.5625,NA,558667.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600/501.2587mz/4.16min,835544.8125,802197.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
603/1001.5103mz/4.17min,851511.9375,1101997.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
604/414.7622mz/4.15min,3326765.5,NA,2277873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
605/423.2756mz/4.15min,3613343,NA,2666012.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
610/351.2494mz/4.24min,1401800.125,3180443,NA,3841316,1352140.25,4290357,1668253.5,1741310.625,5210414,3871868,NA,NA,NA,NA,2961503,2297126.25,2365734,2304684,NA,NA,3330802,2365876.5,2416882.25,2489146,NA,NA,NA
611/701.4943mz/4.24min,52922140,55122692,50997012,44669344,53401052,50926932,62314724,56057348,NA,NA,50212316,24322872,56877192,58123160,45655224,58564072,NA,NA,60404564,51145520,25250016,14896765,NA,NA,NA,57017156,48696728
612/359.2335mz/4.24min,9865311,5110059.5,5264837,5453760.5,6510267.5,11862585,5284891.5,6063933,6400607.5,5424621.5,5565712,5895218.5,5255806,11915990,11094590,6158623,6082835.5,6061530.5,6957954,6554451.5,10740901,5497665,5446850.5,5562002,5472051.5,11046080,10388152
615/436.7755mz/4.27min,3282147.25,NA,2110570.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
620/445.2889mz/4.27min,5019387,NA,3531552.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
630/458.7887mz/4.38min,3218032.5,NA,2353238.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
631/469.7801mz/4.38min,1385197.625,NA,1095074.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632/916.5700mz/4.38min,998428.75,NA,698365.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
635/467.3019mz/4.38min,7364722.5,NA,5485018.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
641/572.3457mz/4.43min,2458944.75,2128357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
647/480.8017mz/4.48min,3181706.75,NA,2174350.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
648/472.2871mz/4.48min,958765.6875,NA,639005.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
649/960.5959mz/4.48min,923510.75,NA,665923.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651/489.3151mz/4.48min,8436127,NA,6376384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652/491.7933mz/4.48min,1671837.625,NA,1143667.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665/502.8150mz/4.57min,2457678.75,NA,2055856.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666/513.8063mz/4.57min,1528214.375,NA,1190066.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
668/511.3283mz/4.57min,7645607,NA,6690224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671/494.3017mz/4.58min,981839.5625,NA,688155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686/533.3414mz/4.66min,7694498,NA,6708387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687/516.3148mz/4.66min,908969.3125,NA,633703.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688/524.8281mz/4.66min,2186790.5,NA,1788194.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689/535.8193mz/4.66min,1486358.125,NA,1291938.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702/546.8416mz/4.74min,1715039.25,NA,1415127.625,NA,NA,NA,169723.765625,505171.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705/555.3546mz/4.75min,6469929,NA,5279816.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706/538.3282mz/4.75min,638430,NA,580484.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707/557.8326mz/4.75min,1368251.375,NA,1084555.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710/228.1023mz/4.77min,NA,410450.0625,545637.75,215312.5,360234.5,171493.234375,567073.4375,618587.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333930.28125,349930.90625,NA,NA,NA,NA,NA,NA,NA
725/577.3679mz/4.82min,5520369,NA,4462470,NA,NA,NA,828916.5,2605534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732/601.8593mz/4.90min,514925.875,NA,646009.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733/599.3811mz/4.90min,3633465.75,NA,4051257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
734/590.8681mz/4.90min,719294,NA,893374.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735/394.2474mz/4.90min,184615.09375,NA,204371.53125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736/399.9227mz/4.90min,216446.34375,NA,221417.671875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737/582.3548mz/4.90min,261618.65625,NA,372886.21875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744/621.3940mz/4.97min,1985640.5,NA,2593316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746/414.9327mz/4.97min,431665.25,NA,479482.96875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747/414.5983mz/4.97min,810161.625,NA,769007.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
756/429.6084mz/5.04min,501121.9375,NA,650222.9375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
757/434.9496mz/5.04min,678326.0625,NA,990062.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
759/429.2740mz/5.04min,797299.5,NA,1099109.625,NA,NA,NA,285223.625,776078.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
760/643.4070mz/5.04min,1086554.125,NA,1747852,NA,NA,NA,412444.3125,1259696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
765/776.4272mz/5.06min,424734.28125,1060285.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
772/443.9497mz/5.10min,518248.9375,NA,944960.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
773/449.6253mz/5.10min,681277.5,NA,1210115.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
774/449.9597mz/5.10min,436214.75,NA,811079.5625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
775/665.4203mz/5.10min,549251.4375,NA,1127244.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
781/814.5802mz/5.12min,7590482.5,8235379.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4244416,3602918,NA,NA,NA,NA,NA,NA,NA
788/458.6251mz/5.17min,381485.5625,NA,844495.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
789/458.9596mz/5.17min,205724.03125,NA,535960.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
790/465.9532mz/5.17min,174430.203125,NA,439897.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
793/464.3004mz/5.17min,663278,NA,1361975.125,NA,NA,NA,453539.75,1417338.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
794/464.6349mz/5.17min,438098.0625,NA,952217.25,NA,NA,NA,288417.0625,977947.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
795/687.4337mz/5.17min,327701.4375,NA,782799.9375,NA,NA,NA,211459.5625,812749.1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
803/792.5983mz/5.21min,3601780.25,NA,2823535.5,NA,NA,NA,7653614.5,3100252.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
806/478.9758mz/5.23min,548829.8125,NA,1550232.375,NA,NA,NA,578663.375,1502259.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
818/597.3519mz/5.26min,383137.5,422895.53125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177299.9375,200224.515625,NA,NA,NA,NA,NA
846/523.0021mz/5.39min,317780.46875,NA,1565234.875,NA,NA,NA,483483.9375,1487832.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
847/523.3364mz/5.39min,213565.171875,NA,1177082.75,NA,NA,NA,369558.75,1113910.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
872/552.3531mz/5.49min,245123.40625,NA,942492.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
873/552.6873mz/5.49min,176303.515625,NA,783849.9375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
874/484.7952mz/5.50min,497848.5,469807.8125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875/968.5829mz/5.50min,506402.6875,480897.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887/272.2119mz/5.57min,1620307.25,NA,839987.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
899/596.3798mz/5.63min,161614.53125,NA,523486.96875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
916/838.4713mz/5.73min,224021.5,713780.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
917/838.1369mz/5.73min,327899,932362.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
921/460.3069mz/5.76min,900735.5,NA,542170.8125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
932/795.1228mz/5.86min,194880.515625,331411.09375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
939/447.2939mz/5.93min,4215409.5,NA,2162931.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
941/Spectral Match to Heptapropylene glycol from NIST14/425.3117mz/5.96min,6403681.5,NA,3082998.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"964/""Spectral Match to 13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid from NIST14""/277.2167mz/6.21min",240895.09375,247545.71875,525177.4375,NA,NA,NA,484461.5,646141.75,NA,NA,NA,NA,NA,NA,NA,NA,88602.984375,87958.6015625,NA,NA,NA,NA,NA,NA,76203.859375,64417.55859375,NA
"965/""Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14""/295.2273mz/6.22min",228797.3125,247816.34375,499202.46875,NA,NA,NA,441669.8125,556679.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
966/353.2312mz/6.22min,399636.71875,443052.21875,344718.875,NA,NA,NA,531787.0625,441167.53125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
971/814.5802mz/6.24min,1002044.875,2468141.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
973/386.2698mz/6.25min,554613.125,NA,366101.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
986/359.2338mz/6.40min,132087.59375,614004.1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1008/Spectral Match to 12(13)-Epoxy-9Z-octadecenoic acid from NIST14/279.2324mz/6.62min,193556.859375,201275.84375,3653508.25,581189.9375,675961.3125,158301.25,1752987.125,5137942.5,NA,NA,275447.40625,198751.28125,NA,NA,NA,NA,463888.125,453925.0625,245085.859375,183960.046875,110858.078125,151576.234375,549295.8125,139759.90625,549401.75,442105.625,248160.265625
1019/814.5802mz/6.64min,221413.28125,NA,1692117.875,883422.625,1555245.125,NA,1810147.625,1466183.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1023/Spectral Match to Octapropylene glycol from NIST14/483.3537mz/6.70min,7685894.5,NA,4015806.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1025/500.3801mz/6.71min,32407606,NA,17685254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1029/505.3356mz/6.71min,6928589,NA,3757168.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1048/Spectral Match to Triphenylphosphine oxide from NIST14/279.0939mz/6.95min,2454868.5,NA,2191693.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1062/309.1314mz/7.12min,255751.421875,NA,125276.9609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1088/563.3775mz/7.43min,3968283,NA,3879064.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1089/Spectral Match to Nonapropylene glycol from NIST14/541.3955mz/7.43min,3361377,NA,3122086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1090/558.4218mz/7.43min,20853860,NA,20082918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1093/274.2743mz/7.50min,19265260,19939176,22317366,27493566,24910282,18651042,26866678,23028066,24412746,25326198,23864228,25049718,27952922,26939274,17778976,26384834,19674258,21485688,22707886,20171806,24761890,21926792,17422170,22939592,25768396,21196160,22606378
1095/230.2482mz/7.56min,2278013,2973100.5,2108780,3511903.75,2716283,2913300.75,2489358.5,2214056,2502041.25,2409433.75,1829473.875,2178626.25,2168833.75,2128264,1789441.75,1950566.125,1915983.5,1539311.875,2352010.75,1754435.75,1855480.875,2072901.5,1980089,1897932.875,1708962.25,2326159,1610196
1098/318.3009mz/7.64min,733692.6875,1220950.875,222416.09375,NA,312798,1001666.5,NA,NA,392813.3125,271983.15625,281840.96875,234948.625,204937.109375,261242.21875,220818.65625,219220.609375,239747.53125,250937.578125,187845.78125,179794.078125,260409.96875,260665.34375,213936.4375,281560.34375,192225.4375,1489510.5,NA
1106/290.2695mz/7.68min,1061197.25,875676,497585.21875,759329,701318.6875,1018063.25,396930.0625,226761.046875,1293676.625,880361.25,1358592.875,1251234.25,704622.6875,779783.6875,862338.5,473346.40625,595789.125,547610.3125,336097.25,649804.625,NA,NA,1302172.125,845415.8125,65604.328125,1197548.5,1017325.125
1111/244.2639mz/7.79min,NA,117645.203125,89113.5546875,NA,NA,NA,NA,NA,NA,NA,NA,NA,125447.0859375,79360.046875,NA,NA,83576.015625,74260.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA
1113/272.2590mz/7.81min,107512.5078125,135062.1875,NA,171268.65625,190111.609375,120271.125,128091.09375,104838.921875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121816.0703125,127130.40625,165228.046875,165712.34375,131997.671875,171879.453125,125711.5078125,107971.359375,104980.109375
1122/616.4639mz/8.08min,14328389,NA,11183268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123/599.4381mz/8.08min,3578436.75,NA,2054433.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124/621.4195mz/8.08min,2914557.75,NA,2549895.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128/618.4710mz/8.17min,69325.671875,NA,66533.65625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1129/621.4197mz/8.18min,2350339,NA,18564.267578125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145/657.4795mz/8.73min,1777089.25,NA,983921.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1146/674.5059mz/8.71min,7413567,NA,7800493.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
